,ALB,ARE,ARG,AUS,AUT,BEL,BGR,BIH,BLR,BRA,BRN,CAN,CHE,CHL,COL,CRI,CZE,DEU,DNK,DOM,ESP,EST,FIN,FRA,GBR,GEO,GRC,HKG,HRV,HUN,IDN,IRL,ISL,ITA,JOR,JPN,KAZ,KOR,KSV,LTU,LUX,LVA,MAC,MAR,MDA,MEX,MLT,MNE,MYS,NLD,NOR,NZL,PAN,PER,PHL,POL,PRT,QAT,QAZ,QCI,QMR,QRT,ROU,RUS,SAU,SGP,SRB,SVK,SVN,SWE,TAP,THA,TUR,UKR,URY,USA,VNM
ESP,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.3333333333333333,0.25,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.25,0.5384615384615384,0.42857142857142855,0.42857142857142855,1.0,0.42857142857142855,0.25,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.25,0.5384615384615384,0.42857142857142855,0.25,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.3333333333333333,0.17647058823529413,0.42857142857142855,0.17647058823529413,0.25,0.25,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.5384615384615384,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.5384615384615384,0.3333333333333333,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.25,0.42857142857142855,0.3333333333333333,0.25,0.3333333333333333,0.25,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.5384615384615384,0.5384615384615384,0.3333333333333333,0.25,0.42857142857142855,0.42857142857142855,0.25,0.3333333333333333,0.5384615384615384,0.42857142857142855,0.25
EST,0.25,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.5384615384615384,0.42857142857142855,1.0,0.25,0.5384615384615384,0.42857142857142855,0.6666666666666666,0.5384615384615384,0.5384615384615384,0.3333333333333333,0.5384615384615384,0.17647058823529413,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.25,0.17647058823529413,0.6666666666666666,0.17647058823529413,0.3333333333333333,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.3333333333333333,0.25,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.3333333333333333,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.25,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.25,0.17647058823529413
FIN,0.3333333333333333,0.25,0.3333333333333333,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.25,0.25,0.25,1.0,0.25,0.3333333333333333,0.25,0.25,0.25,0.5384615384615384,0.42857142857142855,0.25,0.25,0.3333333333333333,0.25,0.17647058823529413,0.3333333333333333,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.42857142857142855,0.25,0.42857142857142855,0.3333333333333333,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,0.17647058823529413,0.42857142857142855,0.25,0.25,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.25,0.5384615384615384,0.3333333333333333,0.25,0.17647058823529413,0.25,0.3333333333333333,0.25,0.25
FRA,0.25,0.3333333333333333,0.6666666666666666,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.8181818181818182,0.5384615384615384,0.42857142857142855,0.6666666666666666,0.5384615384615384,0.5384615384615384,0.6666666666666666,0.6666666666666666,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.5384615384615384,0.6666666666666666,0.5384615384615384,0.25,1.0,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.5384615384615384,0.5384615384615384,0.25,0.5384615384615384,0.42857142857142855,0.8181818181818182,0.5384615384615384,0.25,0.5384615384615384,0.17647058823529413,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.5384615384615384,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.6666666666666666,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.5384615384615384,0.25,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.25,0.3333333333333333,0.5384615384615384,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.25,0.25
GBR,0.17647058823529413,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.5384615384615384,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.42857142857142855,1.0,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.25,0.5384615384615384,0.3333333333333333,0.5384615384615384,0.25,0.3333333333333333,0.5384615384615384,0.25,0.17647058823529413,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.25,0.42857142857142855,0.25,0.42857142857142855,0.42857142857142855,0.25,0.25,0.5384615384615384,0.3333333333333333,0.42857142857142855,0.5384615384615384,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.5384615384615384,0.25,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.42857142857142855
GEO,0.3333333333333333,0.5384615384615384,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.5384615384615384,0.5384615384615384,0.6666666666666666,0.5384615384615384,0.5384615384615384,0.3333333333333333,0.42857142857142855,0.5384615384615384,0.5384615384615384,0.6666666666666666,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.5384615384615384,0.3333333333333333,0.6666666666666666,0.25,0.42857142857142855,0.5384615384615384,1.0,0.5384615384615384,0.6666666666666666,0.3333333333333333,0.42857142857142855,0.17647058823529413,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.3333333333333333,0.25,0.6666666666666666,0.17647058823529413,0.3333333333333333,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.3333333333333333,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.6666666666666666,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.3333333333333333,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.25
GRC,0.25,0.5384615384615384,0.6666666666666666,0.5384615384615384,0.3333333333333333,0.5384615384615384,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.5384615384615384,0.25,0.6666666666666666,0.5384615384615384,0.5384615384615384,1.0,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.8181818181818182,0.5384615384615384,0.3333333333333333,0.8181818181818182,0.17647058823529413,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.5384615384615384,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.5384615384615384,0.3333333333333333,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.5384615384615384,0.6666666666666666,0.5384615384615384,0.3333333333333333,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.3333333333333333,0.25,0.8181818181818182,0.5384615384615384,0.42857142857142855,0.6666666666666666,0.25,0.3333333333333333
HKG,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5384615384615384,0.3333333333333333,0.42857142857142855,0.5384615384615384,0.6666666666666666,0.8181818181818182,0.6666666666666666,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.25,0.5384615384615384,0.25,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.1111111111111111,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.6666666666666666,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.6666666666666666,0.3333333333333333,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.5384615384615384,0.8181818181818182,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.5384615384615384,0.6666666666666666,0.5384615384615384,0.5384615384615384,0.3333333333333333,0.25
HRV,0.3333333333333333,0.25,0.5384615384615384,0.25,0.3333333333333333,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.3333333333333333,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.3333333333333333,0.42857142857142855,0.5384615384615384,0.5384615384615384,0.3333333333333333,0.5384615384615384,0.3333333333333333,0.5384615384615384,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.25,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.5384615384615384,0.25,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.3333333333333333,0.5384615384615384,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.25,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.3333333333333333,0.5384615384615384,0.6666666666666666,0.3333333333333333,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.17647058823529413,0.42857142857142855,0.6666666666666666,0.3333333333333333,0.17647058823529413
HUN,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.5384615384615384,0.42857142857142855,0.6666666666666666,0.5384615384615384,0.3333333333333333,0.5384615384615384,0.6666666666666666,0.8181818181818182,0.42857142857142855,0.5384615384615384,0.5384615384615384,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.6666666666666666,1.0,0.25,0.42857142857142855,0.3333333333333333,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.25,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.5384615384615384,0.3333333333333333,0.6666666666666666,0.5384615384615384,0.5384615384615384,0.3333333333333333,0.5384615384615384,0.42857142857142855,0.6666666666666666,0.25,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.3333333333333333,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.5384615384615384,0.3333333333333333,0.42857142857142855,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.25,0.6666666666666666,0.8181818181818182,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.25,0.42857142857142855,0.5384615384615384,0.25,0.1111111111111111
IDN,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25,0.25,0.25,0.25,0.3333333333333333,0.25,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.17647058823529413,0.25,0.25,0.17647058823529413,0.25,0.25,0.25,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,1.0,0.25,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.25,0.25,0.05263157894736842,0.25,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.17647058823529413,0.25,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.25,0.17647058823529413,0.42857142857142855,0.42857142857142855,0.25,0.25,0.25,0.25,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
IRL,0.3333333333333333,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.6666666666666666,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5384615384615384,0.5384615384615384,0.25,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.25,1.0,0.42857142857142855,0.5384615384615384,0.25,0.3333333333333333,0.42857142857142855,0.25,0.25,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.5384615384615384,0.8181818181818182,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.25
ISL,0.5384615384615384,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.5384615384615384,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.17647058823529413,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.5384615384615384,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.17647058823529413,0.42857142857142855,1.0,0.3333333333333333,0.3333333333333333,0.25,0.42857142857142855,0.17647058823529413,0.25,0.42857142857142855,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.25,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.17647058823529413,0.3333333333333333,0.25,0.25,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.25,0.5384615384615384,0.3333333333333333,0.42857142857142855,0.25,0.3333333333333333,0.3333333333333333,0.17647058823529413
ITA,0.25,0.42857142857142855,0.8181818181818182,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.8181818181818182,0.5384615384615384,0.5384615384615384,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.8181818181818182,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.6666666666666666,0.5384615384615384,0.6666666666666666,0.5384615384615384,0.5384615384615384,0.25,0.8181818181818182,0.5384615384615384,0.5384615384615384,0.8181818181818182,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.3333333333333333,0.5384615384615384,0.3333333333333333,1.0,0.5384615384615384,0.25,0.6666666666666666,0.17647058823529413,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.25,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.5384615384615384,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.5384615384615384,0.8181818181818182,0.5384615384615384,0.25,0.6666666666666666,0.6666666666666666,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.42857142857142855,0.5384615384615384,0.6666666666666666,0.3333333333333333,0.25
JOR,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.25,0.3333333333333333,0.42857142857142855,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.25,0.25,0.42857142857142855,0.25,0.42857142857142855,0.3333333333333333,0.25,0.17647058823529413,0.5384615384615384,0.25,0.3333333333333333,0.5384615384615384,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.5384615384615384,1.0,0.25,0.42857142857142855,0.1111111111111111,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.25,0.25,0.5384615384615384,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.5384615384615384,0.25,0.42857142857142855,0.25,0.42857142857142855,0.3333333333333333,0.5384615384615384,0.25,0.42857142857142855,0.25,0.5384615384615384,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.42857142857142855,0.5384615384615384,0.1111111111111111,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.1111111111111111,0.3333333333333333,0.5384615384615384,0.42857142857142855,0.3333333333333333,0.5384615384615384,0.17647058823529413,0.25
JPN,0.25,0.3333333333333333,0.25,0.25,0.25,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.17647058823529413,0.3333333333333333,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.25,0.25,0.25,1.0,0.25,0.3333333333333333,0.25,0.25,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.25,0.25,0.3333333333333333,0.25,0.25,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.25,0.3333333333333333,0.3333333333333333,0.17647058823529413,0.42857142857142855,0.25,0.25,0.3333333333333333,0.17647058823529413,0.3333333333333333,0.25,0.25
KAZ,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5384615384615384,0.3333333333333333,0.5384615384615384,0.6666666666666666,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.5384615384615384,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.25,0.5384615384615384,0.5384615384615384,0.6666666666666666,0.8181818181818182,0.6666666666666666,0.3333333333333333,0.42857142857142855,0.25,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.25,1.0,0.17647058823529413,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.5384615384615384,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.5384615384615384,0.3333333333333333,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.5384615384615384,0.3333333333333333,0.6666666666666666,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.25,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5384615384615384,0.5384615384615384,0.25,0.3333333333333333
KOR,0.17647058823529413,0.1111111111111111,0.17647058823529413,0.17647058823529413,0.25,0.25,0.17647058823529413,0.1111111111111111,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.1111111111111111,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.25,0.17647058823529413,0.1111111111111111,0.3333333333333333,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.25,0.17647058823529413,0.25,0.17647058823529413,0.17647058823529413,0.1111111111111111,0.25,0.25,0.05263157894736842,0.25,0.17647058823529413,0.17647058823529413,0.1111111111111111,0.3333333333333333,0.17647058823529413,1.0,0.1111111111111111,0.25,0.25,0.25,0.17647058823529413,0.17647058823529413,0.25,0.17647058823529413,0.1111111111111111,0.17647058823529413,0.1111111111111111,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.25,0.17647058823529413,0.25,0.1111111111111111,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.25,0.17647058823529413,0.1111111111111111,0.1111111111111111,0.25,0.25,0.17647058823529413,0.3333333333333333,0.1111111111111111,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.25
KSV,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.25,0.3333333333333333,0.42857142857142855,0.5384615384615384,0.6666666666666666,0.5384615384615384,0.6666666666666666,0.42857142857142855,0.25,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.25,0.3333333333333333,0.25,0.42857142857142855,0.17647058823529413,0.3333333333333333,0.42857142857142855,0.5384615384615384,0.3333333333333333,0.42857142857142855,0.25,0.25,0.25,0.42857142857142855,0.6666666666666666,0.25,0.42857142857142855,0.1111111111111111,1.0,0.3333333333333333,0.3333333333333333,0.25,0.25,0.6666666666666666,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.5384615384615384,0.3333333333333333,0.5384615384615384,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.3333333333333333,0.5384615384615384,0.25,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.17647058823529413,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.17647058823529413,0.17647058823529413
LTU,0.3333333333333333,0.25,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.25,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.5384615384615384,0.25,0.5384615384615384,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.25,0.3333333333333333,0.17647058823529413,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.25,0.42857142857142855,0.25,0.3333333333333333,1.0,0.3333333333333333,0.25,0.25,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.17647058823529413,0.25,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.25,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.5384615384615384,0.3333333333333333,0.25,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.17647058823529413,0.25
LUX,0.25,0.3333333333333333,0.5384615384615384,0.42857142857142855,0.25,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.5384615384615384,0.3333333333333333,0.25,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.5384615384615384,0.3333333333333333,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.17647058823529413,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.5384615384615384,0.25,0.3333333333333333,0.3333333333333333,1.0,0.25,0.5384615384615384,0.5384615384615384,0.3333333333333333,0.25,0.42857142857142855,0.25,0.25,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.3333333333333333,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.5384615384615384,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.25,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.5384615384615384,0.5384615384615384,0.25,0.3333333333333333
